numberOfGuests,roomType,maxNights,minNights,city,state,latitude,longitude,price,numberOfBedsAvailable,numberOfBedrooms,allowsChildren,allowsEvents,allowsPets,allowsSmoking,allowsInfants,review_count,amenities,regular_bed,relaxing_bed,kids_bed,numberofbathroom,bathroomType
3,Entire unit,365,1,Mombasa,Mombasa,-3.96491,39.7567,127.0,2.0,1.0,1,0,1,1,1,0.0,1,1,0,0,1.0,unknown
4,Entire unit,365,2,Mombasa,Mombasa,-3.96715,39.75625,74.0,2.0,1.0,1,0,1,1,1,3.0,1,1,0,0,1.0,unknown
10,Entire unit,1125,1,Mtwapa,NAIROBI,-3.95878,39.75153,150.0,7.0,5.0,1,1,1,1,1,1.0,1,3,0,0,3.0,unknown
4,Entire unit,1125,1,Malindi,kilifi,-3.256,40.128,76.0,3.0,2.0,1,0,0,0,1,5.0,1,0,0,0,2.0,unknown
7,Entire unit,1125,1,Malindi,kilifi,-3.21817,40.11716,130.0,3.0,3.0,1,0,0,1,1,7.0,1,3,0,0,3.0,unknown
3,Entire unit,1125,2,Mombasa,Mombasa,-3.96528,39.74317,70.0,2.0,1.0,1,0,0,1,1,0.0,1,1,1,0,1.0,unknown
2,Entire unit,1125,1,Watamu,kilifi,-3.3548,40.00838,70.0,1.0,1.0,1,1,1,1,1,0.0,1,0,0,0,1.0,unknown
4,Entire unit,28,1,Malindi,kilifi,-3.1986,40.12014,95.0,2.0,2.0,1,0,1,1,1,2.0,1,2,0,0,2.0,unknown
4,Private room,45,1,Watamu,kilifi,-3.3603,40.00827,142.0,3.0,1.0,0,0,0,1,0,0.0,1,1,0,0,1.0,private
2,Private room,1125,1,Malindi,kilifi,-3.21251,40.11721,135.0,1.0,1.0,1,0,0,1,1,1.0,1,0,0,0,1.0,private
2,Private room,14,1,Nairobi,kilifi,-3.82746,39.82889,95.0,1.0,1.0,0,0,0,1,0,8.0,1,1,0,0,1.0,unknown
5,Entire unit,1125,1,Malindi,kilifi,-3.23245,40.12656,70.0,2.0,2.0,1,0,0,1,1,7.0,1,2,0,0,2.0,unknown
3,Private room,1125,1,Malindi,kilifi,-3.25712,40.12625,144.0,2.0,1.0,1,0,1,0,1,0.0,1,1,0,0,1.0,private
4,Entire unit,60,1,Kilifi,kilifi,-3.63168,39.86458,70.0,2.0,2.0,1,0,1,0,1,2.0,0,2,0,0,2.0,unknown
6,Entire unit,31,4,Kilifi,kilifi,-3.62704,39.87032,106.0,4.0,3.0,1,0,0,0,1,14.0,0,3,0,0,2.0,unknown
2,Entire unit,90,2,Watamu,kilifi,-3.382,39.978,76.0,2.0,1.0,1,0,0,1,1,37.0,1,1,0,0,1.0,unknown
2,Private room,1125,2,Watamu,kilifi,-3.369,39.995,70.0,3.0,1.0,1,0,0,0,1,6.0,1,3,0,1,0.0,shared
5,Entire unit,1125,2,Malindi,kilifi,-3.0944,40.1582,80.0,5.0,2.0,1,0,1,0,1,2.0,1,3,2,0,2.0,unknown
6,Other,30,2,Kilifi,coast,-3.63648,39.84104,79.0,5.0,3.0,1,0,1,0,0,58.0,1,3,1,0,1.0,unknown
4,Other,30,2,Kilifi,NAIROBI,-3.5952900000000003,39.88545,180.0,3.0,2.0,1,1,0,1,0,5.0,1,3,0,0,2.0,shared
4,Entire unit,365,1,Malindi,kilifi,-3.18972,40.12444,200.0,2.0,2.0,0,0,1,0,0,5.0,0,0,0,0,2.0,unknown
5,Entire unit,365,1,Watamu,kilifi,-3.38233,39.98303,196.0,10.0,4.0,1,1,1,1,1,0.0,1,0,0,0,7.0,unknown
6,Entire unit,1125,2,Malindi,kilifi,-3.25942,40.12856,180.0,3.0,3.0,1,0,0,0,0,2.0,1,3,0,0,3.0,unknown
4,Entire unit,1125,7,Kikambala,kilifi,-3.88289,39.79959,120.0,1.0,1.0,1,1,1,0,0,0.0,1,1,1,0,1.0,unknown
2,Private room,1125,1,Watamu,kilifi,-3.35314,40.01852,164.0,1.0,1.0,0,1,0,1,0,3.0,1,0,0,0,1.0,unknown
10,Entire unit,14,2,Mtwapa,Mombasa,-3.9256,39.75953,119.0,6.0,4.0,1,0,0,0,1,11.0,1,5,1,1,4.0,unknown
6,Entire unit,365,2,Watamu,kilifi,-3.35084,40.02608,226.0,3.0,3.0,1,0,1,1,1,0.0,1,3,1,0,3.0,unknown
8,Entire unit,70,2,Malindi,kilifi,-3.2386,40.12729,250.0,5.0,4.0,1,0,0,0,1,2.0,1,3,0,0,6.0,unknown
6,Private room,1125,1,Malindi,kilifi,-3.20434,40.11438,150.0,3.0,2.0,1,0,0,0,1,1.0,1,1,1,0,2.0,unknown
5,Entire unit,7,7,Malindi,kilifi,-3.21009,40.11643,110.0,3.0,2.0,1,0,0,1,1,0.0,1,3,0,0,2.0,unknown
4,Entire unit,14,3,Mambrui,Provincia costiera,-2.35523,39.77183,240.0,2.0,2.0,1,0,0,1,1,1.0,1,2,0,0,2.0,unknown
12,Entire unit,1125,1,Watamu,kilifi,-3.34635,40.02604,130.0,6.0,7.0,1,0,0,0,1,20.0,1,7,1,0,6.0,unknown
8,Entire unit,365,1,Mombasa,Mombasa,-3.96584,39.7571,120.0,5.0,3.0,0,0,0,0,0,0.0,1,0,0,0,3.0,unknown
4,Entire unit,7,5,Malindi,kilifi,-3.2031,40.10837,110.0,2.0,2.0,0,0,0,0,0,0.0,1,2,0,0,2.0,unknown
8,Entire unit,21,3,Malindi,kilifi,-3.23818,40.12563,120.0,4.0,4.0,0,0,0,0,0,0.0,1,4,0,0,4.0,unknown
8,Entire unit,1125,1,Kilifi,kilifi,-3.63733,39.85108,218.0,6.0,4.0,1,1,0,1,1,0.0,1,6,0,0,4.0,unknown
8,Entire unit,365,6,Malindi,kilifi,-3.23937,40.12442,178.0,4.0,4.0,1,0,0,0,0,1.0,1,0,0,0,4.0,unknown
11,Entire unit,365,1,Watamu,kilifi,-3.35105,40.02061,165.0,7.0,5.0,0,0,1,1,0,1.0,1,0,0,0,5.0,unknown
7,Entire unit,1125,2,Watamu,NAIROBI,-3.36205,40.00108,175.0,7.0,4.0,1,0,0,0,1,7.0,1,2,3,0,4.0,unknown
6,Entire unit,1125,2,Kilifi,kilifi,-3.62355,39.83055,87.0,7.0,3.0,1,0,0,0,1,11.0,1,6,1,1,2.0,unknown
8,Entire unit,1125,7,Mambrui,kilifi,-3.15305,40.13964,207.0,6.0,4.0,0,1,1,1,0,0.0,1,0,0,0,4.0,unknown
2,Private room,365,1,Watamu,kilifi,-3.35008,40.02486,127.0,1.0,1.0,0,0,0,0,0,1.0,1,0,0,0,1.0,private
4,Entire unit,1125,1,Malindi,kilifi,-3.256,40.128,72.0,3.0,2.0,1,0,0,0,1,2.0,1,2,1,0,3.0,unknown
6,Entire unit,365,6,Malindi,kilifi,-3.24146,40.12555,128.0,3.0,3.0,1,0,0,0,0,1.0,1,0,0,0,3.0,unknown
8,Entire unit,1125,1,Mtwapa,kilifi,-3.92665,39.7621,120.0,4.0,4.0,1,0,0,0,1,1.0,1,0,0,0,4.0,unknown
2,Private room,365,1,Malindi,kilifi,-3.25445,40.12585,139.0,1.0,1.0,0,0,0,0,0,0.0,1,0,0,0,1.0,private
4,Entire unit,1125,1,Kilifi,kilifi,-3.88318,39.79987,128.0,3.0,2.0,1,0,0,0,0,1.0,1,3,0,0,2.0,unknown
6,Entire unit,365,1,Nairobi,kilifi,-3.80976,39.80075,170.0,3.0,3.0,0,0,0,0,0,2.0,1,0,0,0,2.0,unknown
4,Entire unit,1125,2,Mombasa,Mombasa,-3.93347,39.75306,60.0,3.0,2.0,1,0,0,0,1,11.0,1,3,0,0,2.0,unknown
4,Private room,90,1,Watamu,kilifi,-3.35022,40.01948,100.0,2.0,2.0,1,0,1,1,1,4.0,0,1,0,0,2.0,unknown
6,Entire unit,1125,1,Mombasa,NAIROBI,-3.86339,39.81086,170.0,3.0,3.0,1,1,1,0,1,1.0,1,3,0,0,2.0,unknown
1,Private room,7,3,Watamu,kilifi,-3.376,39.976,64.0,1.0,1.0,0,0,0,0,0,1.0,1,1,0,0,1.0,private
4,Private room,365,1,Malindi,kilifi,-3.2284,40.12715,60.0,2.0,2.0,0,0,0,0,0,0.0,1,0,0,0,2.0,unknown
4,Entire unit,1125,4,Watamu,kilifi,-3.35258,40.01989,71.0,2.0,2.0,1,0,0,1,1,0.0,1,2,0,0,2.0,unknown
5,Entire unit,1125,7,Malindi,kilifi,-3.25463,40.12901,97.0,3.0,2.0,1,0,0,0,1,3.0,1,3,0,0,2.0,unknown
6,Entire unit,365,2,Watamu,kilifi,-3.35234,40.02004,120.0,4.0,3.0,1,1,0,0,1,0.0,1,3,1,0,3.0,unknown
6,Entire unit,80,2,Watamu,NAIROBI,-3.382,39.976,100.0,6.0,3.0,1,0,1,1,1,31.0,1,6,0,0,3.0,unknown
6,Entire unit,10,2,Malindi,kilifi,-3.096,40.158,149.0,3.0,3.0,1,0,0,0,1,1.0,0,3,0,0,3.0,unknown
2,Private room,365,1,Watamu,kilifi,-3.35148,40.01621,75.0,1.0,1.0,0,0,0,0,0,3.0,1,0,0,0,1.0,private
4,Entire unit,365,1,Malindi,kilifi,-3.21211,40.11914,79.0,3.0,2.0,0,0,0,0,0,0.0,1,0,0,0,2.0,unknown
2,Private room,45,1,Watamu,kilifi,-3.35983,40.00788,69.0,1.0,1.0,0,0,0,1,0,1.0,1,1,0,0,1.0,private
4,Entire unit,60,2,Mombasa,coast,-3.9636,39.75626,60.0,3.0,2.0,1,0,0,1,1,5.0,1,3,1,0,1.0,unknown
3,Private room,1125,1,Watamu,kilifi,-3.35987,40.00798,73.0,1.0,1.0,1,0,0,1,0,5.0,1,1,0,0,1.0,private
4,Entire unit,365,1,Malindi,kilifi,-3.21364,40.11864,80.0,3.0,2.0,1,0,0,0,1,1.0,1,3,0,0,2.0,unknown
10,Entire unit,60,2,Watamu,kilifi,-3.3787000000000003,39.98346,75.0,5.0,5.0,1,0,0,1,0,5.0,1,3,0,0,5.0,unknown
6,Entire unit,365,1,Malindi,kilifi,-3.25645,40.12816,112.0,3.0,2.0,1,0,0,0,1,6.0,1,0,0,0,2.0,unknown
4,Entire unit,1125,1,Malindi,kilifi,-3.06164,40.15431,80.0,2.0,2.0,1,1,1,1,1,1.0,1,2,0,0,2.0,unknown
4,Entire unit,365,2,Watamu,kilifi,-3.356,40.007,146.0,3.0,2.0,1,0,0,1,1,1.0,1,3,3,0,2.0,unknown
6,Entire unit,1125,1,Watamu,NAIROBI,-3.357,40.021,65.0,3.0,3.0,1,0,1,0,1,42.0,1,3,2,0,2.0,unknown
10,Entire unit,1125,1,Nairobi,kilifi,-3.88399,39.7983,150.0,5.0,3.0,1,0,0,1,1,1.0,1,5,0,0,2.0,unknown
10,Entire unit,1125,1,Kilifi,kilifi,-3.64361,39.85632,150.0,5.0,4.0,1,0,0,0,1,2.0,1,3,0,0,4.0,unknown
2,Private room,1125,1,Malindi,kilifi,-3.19812,40.11627,135.0,1.0,1.0,0,0,0,0,0,1.0,1,1,0,0,1.0,unknown
6,Private room,1125,1,Watamu,kilifi,-3.34003,40.03529,131.0,8.0,3.0,1,0,0,1,1,5.0,1,3,3,0,3.0,unknown
10,Entire unit,1125,1,Mombasa,Mombasa,-3.97831,39.71261,115.0,6.0,4.0,1,1,1,1,1,12.0,1,3,2,0,4.0,unknown
3,Private room,45,1,Watamu,kilifi,-3.35982,40.00616,110.0,2.0,1.0,0,0,0,1,0,0.0,1,1,0,0,1.0,private
4,Entire unit,1125,2,Watamu,kilifi,-3.34326,40.02785,79.0,3.0,2.0,1,0,0,1,1,6.0,1,3,0,0,2.0,unknown
4,Entire unit,30,4,Watamu,kilifi,-3.3404,40.02716,71.0,2.0,2.0,1,0,0,0,0,3.0,1,2,0,0,2.0,unknown
4,Entire unit,180,3,Watamu,kilifi,-3.38546,39.9751,60.0,5.0,2.0,1,0,1,1,1,1.0,1,1,1,0,1.0,unknown
4,Entire unit,365,3,Kikambala,kilifi,-3.88276,39.7999,150.0,3.0,2.0,1,0,1,0,1,0.0,1,3,0,0,1.0,unknown
8,Entire unit,1125,2,Malindi,NAIROBI,-3.257,40.127,250.0,6.0,4.0,1,0,0,0,1,22.0,1,2,0,0,4.0,unknown
6,Entire unit,1125,1,Kilifi,kilifi,-3.63046,39.8537,180.0,4.0,3.0,1,0,0,1,1,1.0,1,3,0,1,4.0,unknown
10,Entire unit,1125,4,Malindi,kilifi,-3.18606,40.11359,150.0,8.0,5.0,1,0,1,1,0,3.0,1,6,0,0,3.0,unknown
5,Entire unit,365,2,Kilifi,kilifi,-3.62419,39.8284,83.0,5.0,2.0,1,0,0,0,1,28.0,1,4,1,2,2.0,unknown
8,Entire unit,1125,1,Kilifi,kilifi,-3.51,39.91046,150.0,5.0,4.0,1,0,0,0,1,1.0,1,0,0,0,4.0,unknown
2,Private room,1125,1,Watamu,kilifi,-3.35213,40.02016,109.0,2.0,1.0,0,1,0,1,0,12.0,1,0,0,0,1.0,unknown
6,Entire unit,1125,2,Malindi,kilifi,-3.19847,40.1122,170.0,5.0,3.0,1,0,1,0,1,4.0,1,3,0,0,3.0,unknown
5,Entire unit,30,4,Watamu,kilifi,-3.382,39.978,142.0,4.0,3.0,1,0,0,0,1,1.0,1,3,0,0,3.0,unknown
6,Entire unit,1125,3,Kilifi,coast,-3.68305,39.8685,250.0,6.0,3.0,0,1,1,1,0,9.0,1,2,0,0,3.0,unknown
16,Private room,1125,2,Kilifi,kilifi,-3.64647,39.85809,80.0,10.0,8.0,1,0,0,1,1,2.0,1,7,7,0,12.0,unknown
6,Entire unit,45,2,Malindi,kilifi,-3.23868,40.12272,85.0,6.0,3.0,1,0,0,1,1,23.0,1,5,0,1,3.0,unknown
6,Entire unit,1125,1,Malindi,kilifi,-3.2534,40.12902,85.0,5.0,3.0,1,0,0,1,1,40.0,1,5,0,0,3.0,unknown
6,Entire unit,1125,1,Kilifi,coast,-3.66038,39.78318,180.0,4.0,3.0,1,0,0,1,1,0.0,1,0,0,0,4.0,unknown
5,Entire unit,28,3,Malindi,kilifi,-3.23081,40.12638,82.0,3.0,3.0,1,1,0,0,1,20.0,1,3,0,0,3.0,unknown
14,Entire unit,90,2,Malindi,kilifi,-3.25758,40.13009,174.0,10.0,7.0,1,0,0,1,1,15.0,1,6,0,0,5.0,unknown
2,Private room,365,1,Watamu,kilifi,-3.382,39.984,65.0,1.0,1.0,1,0,1,1,1,31.0,1,0,0,0,1.0,private
13,Entire unit,60,1,Watamu,kilifi,-3.35183,40.01966,206.0,6.0,6.0,1,0,0,0,1,13.0,1,6,0,0,6.0,unknown
6,Entire unit,1125,1,Mombasa,Mombasa,-3.96504,39.75839,77.0,4.0,2.0,0,0,1,0,0,4.0,1,3,0,0,2.0,unknown
6,Entire unit,1125,2,Kilifi,coast,-3.87954,39.79383,200.0,4.0,3.0,1,0,0,0,1,2.0,1,3,0,0,2.0,unknown
8,Entire unit,1125,2,Malindi,NAIROBI,-3.25929,40.13484,200.0,4.0,4.0,1,1,0,1,1,4.0,1,4,0,0,4.0,unknown
10,Entire unit,1125,2,Malindi,kilifi,-3.20423,40.1197,200.0,6.0,5.0,1,0,0,1,1,1.0,1,2,0,0,5.0,unknown
6,Entire unit,400,2,Kilifi,kilifi,-3.653,39.809,169.0,4.0,3.0,1,0,0,0,1,26.0,1,2,0,0,3.0,unknown
4,Private room,1125,1,Malindi,kilifi,-3.29551,40.11295,60.0,2.0,2.0,1,1,1,1,1,33.0,1,2,0,0,1.0,shared
8,Entire unit,365,2,Watamu,kilifi,-3.382,39.978,220.0,5.0,4.0,0,0,0,0,0,26.0,1,3,0,0,4.0,unknown
6,Entire unit,1125,2,Malindi,NAIROBI,-3.23818,40.12683,65.0,2.0,2.0,1,0,0,0,1,65.0,1,2,0,0,2.0,unknown
6,Entire unit,1125,2,Malindi,kilifi,-3.21877,40.11617,60.0,4.0,2.0,0,1,0,0,0,81.0,1,0,0,0,3.0,unknown
4,Entire unit,30,1,Watamu,kilifi,-3.31582,40.08216,200.0,2.0,2.0,1,1,1,1,1,4.0,1,2,0,0,2.0,unknown
9,Entire unit,1125,2,Watamu,kilifi,-3.35808,40.00861,196.0,6.0,3.0,1,0,1,1,1,14.0,1,3,0,0,4.0,unknown
6,Entire unit,360,1,Watamu,kilifi,-3.35148,40.01804,182.0,5.0,3.0,1,0,1,0,1,2.0,1,5,0,0,3.0,unknown
4,Entire unit,1125,3,Watamu,kilifi,-3.34465,40.03634,164.0,3.0,2.0,1,0,0,0,1,5.0,1,3,0,0,2.0,unknown
8,Entire unit,1125,3,Uyombo,kilifi,-3.39413,39.9643,159.0,6.0,4.0,1,0,0,0,0,60.0,1,5,0,0,4.0,unknown
6,Entire unit,120,2,Watamu,kilifi,-3.384,39.978,82.0,5.0,2.0,1,0,0,1,1,28.0,1,0,0,0,1.0,unknown
8,Entire unit,14,1,Malindi,kilifi,-3.24048,40.12269,217.0,5.0,3.0,1,0,0,1,1,2.0,1,3,0,0,3.0,unknown
6,Entire unit,45,2,Watamu,kilifi,-3.35567,40.02099,191.0,4.0,3.0,1,0,1,1,1,11.0,1,2,0,0,2.0,unknown
5,Entire unit,120,5,Malindi,kilifi,-3.09827,40.15851,76.0,3.0,2.0,1,0,0,0,1,1.0,1,1,1,0,2.0,unknown
3,Entire unit,365,1,Watamu,kilifi,-3.35215,40.02078,100.0,2.0,2.0,1,0,0,1,1,0.0,1,0,0,0,1.0,unknown
5,Entire unit,30,7,Watamu,kilifi,-3.34457,40.0351,196.0,3.0,2.0,0,0,0,0,0,4.0,1,0,0,0,2.0,unknown
6,Entire unit,21,2,Kilifi,coast,-3.62335,39.84621,200.0,5.0,3.0,1,1,0,0,1,9.0,1,0,0,0,3.0,unknown
8,Entire unit,720,3,Malindi,kilifi,-3.05422,40.16664,373.0,6.0,4.0,1,1,0,0,1,0.0,1,0,0,0,4.0,unknown
8,Entire unit,30,3,Malindi,kilifi,-3.25884,40.12865,218.0,4.0,4.0,1,0,0,0,1,4.0,1,0,0,0,4.0,unknown
12,Entire unit,1125,1,Malindi,coast,-3.2957,40.11395,218.0,8.0,4.0,1,1,1,1,1,24.0,1,7,0,0,3.0,unknown
4,Entire unit,365,1,Nairobi,kilifi,-3.7717,39.82171,99.0,3.0,2.0,0,0,0,0,0,6.0,1,0,0,0,2.0,unknown
7,Entire unit,1125,2,Malindi,kilifi,-3.09226,40.1543,150.0,5.0,3.0,1,1,0,0,1,1.0,1,3,0,0,3.0,unknown
6,Entire unit,1125,1,Kilifi,kilifi,-3.01597,40.13711,119.0,4.0,3.0,1,0,0,0,1,0.0,1,2,0,0,2.0,unknown
12,Entire unit,65,3,Watamu,kilifi,-3.342,40.029,142.0,9.0,6.0,1,0,1,1,1,31.0,1,7,0,0,5.0,unknown
6,Entire unit,365,1,Watamu,kilifi,-3.35302,40.01902,150.0,3.0,3.0,0,0,0,0,0,3.0,0,0,0,0,3.0,unknown
5,Private room,28,2,Malindi,kilifi,-3.22952,40.12703,123.0,4.0,2.0,1,0,0,0,1,22.0,1,3,0,0,2.0,unknown
12,Entire unit,40,1,Watamu,NAIROBI,-3.372,39.993,109.0,10.0,7.0,1,0,1,1,1,21.0,1,6,0,0,6.0,unknown
16,Entire unit,40,3,Watamu,NAIROBI,-3.371,39.995,109.0,12.0,7.0,1,0,1,1,1,48.0,1,12,0,1,6.0,unknown
8,Entire unit,28,2,Mombasa,Mombasa,-3.80817,39.80113,154.0,5.0,4.0,0,0,0,0,0,34.0,1,3,0,0,5.0,unknown
5,Entire unit,1125,1,Kikambala,KF,-3.88851,39.79415,118.0,3.0,2.0,1,0,0,0,1,7.0,1,1,1,0,2.0,unknown
6,Entire unit,1125,2,Kikambala,kilifi,-3.884,39.79973,145.0,4.0,3.0,1,0,0,0,1,6.0,1,2,0,0,2.0,unknown
10,Entire unit,28,1,Watamu,kilifi,-3.342,40.036,145.0,5.0,4.0,1,0,1,0,1,29.0,1,3,0,0,4.0,unknown
4,Entire unit,1125,2,Malindi,kilifi,-3.22793,40.1265,120.0,2.0,2.0,1,0,0,1,1,7.0,1,1,0,0,2.0,unknown
3,Private room,60,2,Watamu,kilifi,-3.35848,40.00594,131.0,2.0,1.0,0,0,0,1,1,6.0,1,1,0,0,1.0,private
5,Entire unit,1125,1,Malindi,kilifi,-3.25224,40.12996,150.0,3.0,2.0,1,0,0,0,1,2.0,1,2,1,0,2.0,unknown
6,Entire unit,1125,3,Watamu,Watamu,-3.35047,40.02334,131.0,5.0,3.0,1,0,1,0,1,147.0,1,3,1,0,3.0,unknown
5,Entire unit,1125,2,Watamu,kilifi,-3.34,40.028,109.0,3.0,2.0,1,0,0,0,1,10.0,1,3,0,0,2.0,unknown
3,Entire unit,1125,1,Mombasa,Mombasa,-3.965,39.758,60.0,2.0,1.0,1,0,0,1,0,18.0,1,1,0,0,1.0,unknown
4,Entire unit,1125,1,Malindi,kilifi,-3.256,40.128,76.0,3.0,2.0,1,0,0,0,1,7.0,1,0,0,0,2.0,unknown
4,Entire unit,365,1,Malindi,kilifi,-3.25069,40.12274,68.0,2.0,2.0,1,0,0,0,0,14.0,1,2,0,0,2.0,unknown
5,Entire unit,120,2,Watamu,kilifi,-3.384,39.978,92.0,4.0,2.0,1,0,0,1,1,39.0,1,3,0,0,2.0,unknown
4,Entire unit,1125,2,Watamu,NAIROBI,-3.35399,40.02373,82.0,3.0,2.0,1,0,0,0,1,119.0,1,3,0,0,3.0,unknown
4,Private room,1125,1,Malindi,kilifi,-3.297,40.114,71.0,3.0,1.0,1,1,1,1,1,41.0,1,3,0,0,1.0,unknown
4,Entire unit,1125,1,Malindi,kilifi,-3.24974,40.12377,68.0,2.0,2.0,1,0,0,0,0,60.0,1,2,0,0,2.0,unknown
2,Entire unit,90,2,Watamu,kilifi,-3.382,39.978,71.0,2.0,1.0,1,0,0,0,1,14.0,1,1,1,0,1.0,unknown
6,Entire unit,1125,2,Watamu,kilifi,-3.351,40.022,61.0,4.0,2.0,1,0,1,1,1,96.0,1,2,0,0,2.0,unknown
4,Entire unit,1125,1,Watamu,kilifi,-3.34001,40.03638,87.0,2.0,2.0,0,0,0,1,0,13.0,1,2,0,0,2.0,unknown
6,Entire unit,30,1,Watamu,kilifi,-3.34192,40.0359,81.0,3.0,3.0,1,1,0,1,0,6.0,1,0,0,0,3.0,unknown
4,Entire unit,1125,1,Malindi,kilifi,-3.256,40.128,76.0,3.0,2.0,1,0,0,0,1,5.0,1,0,0,0,2.0,unknown
6,Entire unit,1125,1,Mombasa,Mombasa,-3.96655,39.74636,80.0,4.0,3.0,1,0,0,0,1,16.0,1,3,0,0,2.0,unknown
8,Entire unit,365,2,Watamu,kilifi,-3.343,40.038,103.0,6.0,3.0,1,0,0,1,1,21.0,1,2,2,0,3.0,unknown
6,Entire unit,1125,1,Malindi,kilifi,-3.24983,40.12244,95.0,3.0,3.0,1,0,0,0,1,34.0,1,3,0,0,3.0,unknown
8,Entire unit,30,7,Watamu,kilifi,-3.351,40.018,240.0,4.0,4.0,1,1,0,0,1,1.0,1,4,0,0,4.0,unknown
2,Other,1125,2,Watamu,kilifi,-3.31567,40.08809,247.0,2.0,1.0,1,0,1,0,1,2.0,1,0,0,0,1.0,unknown
5,Entire unit,1125,2,Watamu,kilifi,-3.34209,40.03956,92.0,4.0,2.0,1,0,0,1,1,13.0,1,3,0,0,2.0,unknown
6,Entire unit,1125,2,Watamu,kilifi,-3.343,40.027,87.0,5.0,3.0,1,0,0,0,1,91.0,1,3,0,0,3.0,unknown
4,Entire unit,14,3,Malindi,Provincia costiera,-3.09911,40.15743,240.0,2.0,2.0,1,0,0,1,1,2.0,1,2,0,0,2.0,unknown
6,Entire unit,60,2,Watamu,NAIROBI,-3.3594,40.02368,163.0,4.0,3.0,1,0,0,0,0,69.0,1,2,0,0,3.0,unknown
6,Entire unit,90,5,Malindi,kilifi,-3.258,40.129,164.0,4.0,3.0,1,0,1,1,1,1.0,1,3,0,0,3.0,unknown
6,Entire unit,1125,1,Watamu,kilifi,-3.35219,40.01769,178.0,5.0,3.0,1,0,1,0,1,54.0,1,5,0,0,3.0,unknown
6,Entire unit,365,2,Watamu,kilifi,-3.3442,40.03557,233.0,3.0,3.0,1,0,1,1,1,15.0,1,3,0,0,3.0,unknown
6,Entire unit,1125,3,Malindi,kilifi,-3.25369,40.13035,119.0,4.0,3.0,1,0,1,1,1,8.0,1,2,1,0,3.0,unknown
6,Entire unit,60,2,Watamu,kilifi,-3.376,39.976,165.0,6.0,3.0,1,0,0,0,1,5.0,1,6,0,0,4.0,unknown
6,Entire unit,365,6,Malindi,kilifi,-3.24272,40.12436,125.0,3.0,3.0,1,0,0,0,0,0.0,1,0,0,0,3.0,unknown
6,Entire unit,365,2,Watamu,kilifi,-3.35869,40.01302,198.0,3.0,3.0,1,0,0,1,1,13.0,1,3,1,0,3.0,unknown
6,Entire unit,60,2,Watamu,kilifi,-3.35598,40.02271,175.0,4.0,3.0,1,0,0,1,1,122.0,1,3,0,1,3.0,unknown
6,Entire unit,90,2,Watamu,kilifi,-3.356,40.016,174.0,4.0,3.0,1,0,0,0,1,10.0,1,2,1,0,3.0,unknown
8,Entire unit,1125,3,Watamu,kilifi,-3.38284,39.981,191.0,6.0,4.0,1,0,0,0,1,26.0,1,6,0,0,7.0,unknown
8,Entire unit,1125,2,Malindi,kilifi,-3.226,40.13,232.0,5.0,4.0,1,0,1,1,1,12.0,1,3,0,0,4.0,unknown
7,Entire unit,1125,2,Malindi,kilifi,-3.19672,40.10329,138.0,3.0,3.0,1,0,0,0,1,15.0,1,3,0,0,4.0,unknown
8,Entire unit,14,3,Watamu,kilifi,-3.3773,39.98925,206.0,4.0,4.0,1,0,1,1,1,83.0,1,3,0,0,3.0,unknown
6,Entire unit,1125,1,Watamu,kilifi,-3.356,40.021,129.0,4.0,3.0,1,1,0,1,1,66.0,1,2,0,0,3.0,unknown
8,Entire unit,1000,2,Watamu,kilifi,-3.36283,40.00212,158.0,5.0,7.0,1,0,1,1,1,11.0,1,3,0,0,6.0,unknown
10,Entire unit,1125,2,Watamu,kilifi,-3.38238,39.97184,218.0,6.0,5.0,0,1,1,1,0,79.0,1,6,0,0,4.0,unknown
10,Entire unit,1125,2,Kilifi,kilifi,-3.64394,39.86125,240.0,5.0,5.0,1,0,0,0,1,40.0,1,5,0,0,5.0,unknown
3,Other,1125,1,Watamu,kilifi,-3.36034,40.01268,129.0,2.0,3.0,1,0,0,0,0,1.0,1,2,1,0,1.0,private
5,Entire unit,365,2,Watamu,kilifi,-3.34153,40.03004,140.0,3.0,2.0,0,0,0,0,0,9.0,1,0,0,0,2.0,unknown
8,Entire unit,90,2,Nairobi,NAIROBI,-3.801,39.834,254.0,6.0,3.0,1,0,0,1,1,53.0,1,2,1,0,3.0,unknown
6,Entire unit,1125,3,Malindi,NAIROBI,-3.24893,40.12622,250.0,6.0,3.0,1,0,0,1,1,13.0,1,3,0,1,3.0,unknown
6,Entire unit,180,2,Watamu,kilifi,-3.34116,40.02897,114.0,3.0,3.0,1,0,0,0,1,4.0,1,3,1,0,3.0,unknown
6,Entire unit,30,2,Kilifi,kilifi,-3.62598,39.8733,125.0,5.0,3.0,1,0,0,0,1,34.0,1,5,0,0,2.0,unknown
6,Entire unit,1125,2,Watamu,kilifi,-3.3394,40.02786,101.0,4.0,2.0,1,0,0,1,1,22.0,1,2,0,0,2.0,unknown
6,Entire unit,365,2,Watamu,kilifi,-3.34253,40.03818,253.0,3.0,3.0,1,0,1,1,1,7.0,1,3,0,0,3.0,unknown
6,Entire unit,28,2,Watamu,kilifi,-3.35059,40.02448,174.0,3.0,3.0,1,0,1,1,0,32.0,1,3,0,0,3.0,unknown
